Model,Question,BatchSize,Token_Step,Token_Rank,Token_ID,Prob_B1,Mean_Prob_Runs,Std_Prob_Runs (sigma_j),Range_Prob_Runs (R_j),Logit_B1,Mean_Logit_Runs,Std_Logit_Runs,Range_Logit_Runs
llama3.2,question_006,8,8,6,21635,0.0031551003921777,0.0071013160049915,0.0021225160453468,0.0065091357100754,23.875,23.77499771118164,0.0499999970197677,0.125
llama3.2,question_006,8,8,7,3619,0.0010243111755698,0.002184480195865,0.0006048611248843,0.0016547840205021,22.75,22.60999870300293,0.0888819471001625,0.25
llama3.2,question_006,8,8,8,15806,0.0009039514116011,0.0029571917839348,0.0010525407269597,0.0029567554011009,22.625,22.854999542236328,0.1258967816829681,0.375
llama3.2,question_006,8,8,9,1176,0.0004269964119885,0.0013429474784061,0.0004626696463674,0.0012231256987433,21.875,22.07250022888184,0.1063308492302894,0.375
llama3.2,question_006,8,8,10,3477,6.548202509293333e-05,0.000162482028827,4.903531225863844e-05,0.0001281028744415,20.0,19.99499893188477,0.0350000001490116,0.25
llama3.2,question_006,8,9,1,279,0.5910885334014893,0.5265930891036987,0.0381353758275508,0.1254706680774688,31.875,30.462499618530277,0.7010037302970886,1.875
llama3.2,question_006,8,9,2,1855,0.4062488377094269,0.46620574593544,0.0360935181379318,0.1195371448993682,31.5,30.339996337890625,0.5646016001701355,1.5
llama3.2,question_006,8,9,3,1268,0.0016602460527792,0.0027491319924592,0.0005869556334801,0.0018746743444353,26.0,25.17999839782715,0.3817394375801086,1.125
llama3.2,question_006,8,9,4,3094,0.0006107703666202,0.0020508477464318,0.0007219267426989,0.0021523202885873,25.0,24.80749893188477,0.1123888343572616,0.5
llama3.2,question_006,8,9,5,20314,0.0003269218141213,0.0018075311090797,0.0007424134528264,0.0022734197846148,24.375,24.607498168945312,0.106095477938652,0.375
llama3.2,question_006,8,9,6,433,3.904524419340305e-05,0.000436832109699,0.0001985599665204,0.000577633119974,22.25,23.072498321533203,0.3657953441143036,1.125
llama3.2,question_006,8,9,7,2671,7.688464393140748e-06,5.0533286412246525e-05,2.100102028634865e-05,5.631378007819876e-05,20.625,21.01499938964844,0.142828568816185,0.375
llama3.2,question_006,8,9,8,1148,5.987782515148865e-06,1.544435872347094e-05,4.773871296492871e-06,1.4574940450984286e-05,20.375,19.95249938964844,0.2104904949665069,0.625
llama3.2,question_006,8,9,9,3072,4.663289473683108e-06,1.4017030480317771e-05,4.534761501417961e-06,1.396104744344484e-05,20.125,19.84499931335449,0.1759971529245376,0.5
llama3.2,question_006,8,9,10,9249,2.828428023349261e-06,1.8995084246853366e-05,8.221429197874386e-06,2.2996752477411064e-05,19.625,20.0,0.2236067950725555,0.625
llama3.2,question_006,8,10,1,2671,0.5700536370277405,0.4402744174003601,0.0691357403993606,0.2179087698459625,24.0,23.457500457763672,0.2900538742542267,0.875
llama3.2,question_006,8,10,2,6671,0.1441321372985839,0.1534263789653778,0.0089092338457703,0.0364741832017898,22.625,22.412498474121094,0.123110719025135,0.5
llama3.2,question_006,8,10,3,3560,0.0680832043290138,0.0657134354114532,0.0033727141562849,0.0192529186606407,21.875,21.564998626708984,0.1662828922271728,0.625
llama3.2,question_006,8,10,4,2728,0.0530232489109039,0.1426784843206405,0.0456894896924495,0.1329436711966991,21.625,22.25749969482422,0.3205561637878418,0.875
llama3.2,question_006,8,10,5,8603,0.0364423096179962,0.0448799431324005,0.0053500393405556,0.0196711458265781,21.25,21.177499771118164,0.0616948120296001,0.125
llama3.2,question_006,8,10,6,25524,0.0364423096179962,0.0472300723195076,0.0066113248467445,0.0248173773288726,21.25,21.224998474121094,0.0499999970197677,0.125
llama3.2,question_006,8,10,7,6012,0.0221033785492181,0.0234263520687818,0.0015912357484921,0.0063690152019262,20.75,20.532501220703125,0.1112710610032081,0.375
llama3.2,question_006,8,10,8,11709,0.0195061638951301,0.0298495646566152,0.00614520534873,0.0192735139280557,20.625,20.75,0.1172603890299797,0.375
llama3.2,question_006,8,10,9,3488,0.0134063772857189,0.0144942924380302,0.0009666765108704,0.0053375596180558,20.25,20.052499771118164,0.1002808511257171,0.375
llama3.2,question_006,8,10,10,20314,0.0118310861289501,0.0113145494833588,0.000723986478988,0.0029877461493015,20.125,19.80500030517578,0.1716828346252441,0.625
llama3.2,question_006,8,11,1,3094,0.9097080230712892,0.7961360216140747,0.0543338917195797,0.1447372436523437,28.625,27.42249870300293,0.601503312587738,1.625
llama3.2,question_006,8,11,2,832,0.0452916994690895,0.0810703784227371,0.0155294947326183,0.0409537404775619,25.625,25.11750030517578,0.3205561339855194,0.875
llama3.2,question_006,8,11,3,323,0.0147040607407689,0.0290787667036056,0.0073878057301044,0.0195703925564885,24.5,24.06999969482422,0.2210203558206558,0.625
llama3.2,question_006,8,11,4,304,0.0114515339955687,0.0207712613046169,0.005184503737837,0.0160638242959976,24.25,23.73500061035156,0.2258871346712112,0.75
llama3.2,question_006,8,11,5,2728,0.0101059433072805,0.0357502177357673,0.0125936865806579,0.0338006429374218,24.125,24.209999084472656,0.0583095178008079,0.125
llama3.2,question_006,8,11,6,1473,0.0042127836495637,0.0096522364765405,0.0027961093001067,0.0086502199992537,23.25,22.947498321533203,0.1416200846433639,0.375
llama3.2,question_006,8,11,7,3984,0.0025551826693117,0.0222154464572668,0.0098477220162749,0.0273523645009845,22.75,23.579998016357425,0.3935098350048065,1.125
llama3.2,question_006,8,11,8,555,0.0012069827644154,0.0029756934382021,0.0009436341933906,0.0029352224664762,22.0,21.755001068115234,0.1088577061891555,0.375
llama3.2,question_006,8,11,9,3196,0.0003918499569408,0.0009937386494129,0.0002958098484668,0.0009072124667,20.875,20.670000076293945,0.1363818198442459,0.5
llama3.2,question_006,8,11,10,382,0.0001272150548174,0.0005884684505872,0.0002383253158768,0.0006951469913474,19.75,20.03499984741211,0.1920937299728393,0.625
llama3.2,question_006,8,12,1,555,0.9997695088386536,0.998176097869873,0.0007984495605342,0.0022422075271606,37.75,36.94499969482422,0.3914396464824676,1.0
llama3.2,question_006,8,12,2,14656,0.0002305067318957,0.0018238661577925,0.0007984013063833,0.0022421162866521,29.375,30.38999938964844,0.5035126805305481,1.375
llama3.2,question_006,8,12,3,4583,1.1858386272933784e-08,6.232968985386833e-08,2.4535831144589796e-08,6.53371676762049e-08,19.5,20.19499969482422,0.2906458377838135,0.875
llama3.2,question_006,8,12,4,45539,2.9982696325703273e-09,3.95442967260351e-08,1.844380825843928e-08,5.0409540985896235e-08,18.125,19.549999237060547,0.7271519303321838,2.0
llama3.2,question_006,8,12,5,3795,1.6048580242511432e-09,3.399080572563662e-09,8.683377905605028e-10,2.2374786468049024e-09,17.5,17.399999618530273,0.0612372420728206,0.375
llama3.2,question_006,8,12,6,3094,1.4162823136487646e-09,4.572052070273003e-09,1.6548562520313224e-09,5.0851156618847434e-09,17.375,17.625,0.1820027381181717,0.625
llama3.2,question_006,8,12,7,3296,9.733956973789761e-10,1.5117882501414215e-09,3.110516844095912e-10,9.559725788754747e-10,17.0,16.60999870300293,0.1613226681947708,0.5
llama3.2,question_006,8,12,8,19544,4.5979953178232336e-10,1.6782238931867255e-09,6.083802350786981e-10,1.5968692479439992e-09,16.25,16.619998931884766,0.1870160400867462,0.5
llama3.2,question_006,8,12,9,311,1.9167296916311471e-10,3.7359143556514596e-10,9.006194401361967e-11,2.787082370447891e-10,15.375,15.198749542236328,0.091591827571392,0.3125
llama3.2,question_006,8,12,10,4791,1.0921195892077408e-10,8.56528348247565e-10,3.7657318929795736e-10,9.98252716599701e-10,14.8125,15.817499160766602,0.5060323476791382,1.375
llama3.2,question_006,8,13,1,3094,0.999996304512024,0.9999942779541016,5.349828029466153e-07,3.2186508178710938e-06,33.25,32.79499816894531,0.1082820370793342,0.5
llama3.2,question_006,8,13,2,15166,1.994726289922255e-06,3.059153641515877e-06,3.019374616997084e-07,1.4663057754660258e-06,20.125,20.092500686645508,0.0652399435639381,0.25
llama3.2,question_006,8,13,3,7504,7.338188083849673e-07,1.154015990323387e-06,1.166576524269658e-07,7.219634312605194e-07,19.125,19.11749839782715,0.0680532902479171,0.25
llama3.2,question_006,8,13,4,30308,6.47592855784751e-07,1.0550372735451674e-06,1.506785878291339e-07,8.196708449759171e-07,19.0,19.022499084472656,0.0646625831723213,0.25
llama3.2,question_006,8,13,5,9710,9.93115705227865e-08,1.1643031427865937e-07,6.572431487938957e-09,1.4983982055127854e-08,17.125,16.827499389648438,0.1476693898439407,0.5
llama3.2,question_006,8,13,6,36567,8.76421566431418e-08,1.287528164084506e-07,1.4987717733561112e-08,6.442507327619752e-08,17.0,16.922500610351562,0.0606733039021492,0.125
llama3.2,question_006,8,13,7,22182,6.825577969493679e-08,6.690835618883284e-08,8.559413622322154e-09,2.7406699132370704e-08,16.75,16.267499923706055,0.2121467590332031,0.625
llama3.2,question_006,8,13,8,12212,4.13992253811557e-08,5.3488871998297334e-08,2.765538464899464e-09,2.1344085610053295e-08,16.25,16.049999237060547,0.0992156714200973,0.3125
llama3.2,question_006,8,13,9,39536,3.653468638731283e-08,4.3142193817402585e-08,2.168835999682983e-09,1.1045887760019468e-08,16.125,15.835000038146973,0.0863857641816139,0.3125
llama3.2,question_006,8,13,10,25319,3.224174704996585e-08,4.974172185256976e-08,4.73190997496431e-09,2.1344355616292887e-08,16.0,15.973749160766602,0.0355536565184593,0.125
llama3.2,question_007,8,0,1,1271,0.9666112661361694,0.9248653650283812,0.0215682499110698,0.0592240095138549,30.875,30.86000061035156,0.0406201891601085,0.125
llama3.2,question_007,8,0,2,10267,0.0257593169808387,0.0636473968625068,0.0194641295820474,0.0521567407995462,27.25,28.10999870300293,0.4586938023567199,1.25
llama3.2,question_007,8,0,3,8468,0.0039503192529082,0.0046352185308933,0.0005958662368357,0.0023358657490462,25.375,25.55499839782715,0.1623268276453018,0.625
llama3.2,question_007,8,0,4,791,0.0027150120586156,0.0039451592601835,0.0006494065164588,0.0020720083266496,25.0,25.387500762939453,0.2065338939428329,0.75
llama3.2,question_007,8,0,5,4599,0.0004717983538284,0.0009317660587839,0.000222072660108,0.0007371522660832,23.25,23.92250061035156,0.31809002161026,1.0
llama3.2,question_007,8,0,6,5451,0.0002861601533368,0.0012974287383258,0.0005220129969529,0.0015064992767293,22.75,24.11750030517578,0.7350212931632996,1.875
llama3.2,question_007,8,0,7,40,9.290260641137138e-05,0.00040795491077,0.0001602040429133,0.0004843392889597,21.625,22.982500076293945,0.6768539547920227,2.0
llama3.2,question_007,8,0,8,644,6.38509591226466e-05,0.0001851734414231,6.068056245567277e-05,0.0001767103312886,21.25,22.2549991607666,0.5043312311172485,1.5
llama3.2,question_007,8,0,9,74407,2.3489455998060293e-05,3.221316001145169e-05,5.246045930107357e-06,2.0628496713470668e-05,20.25,20.57999992370605,0.2057911604642868,0.625
llama3.2,question_007,8,0,10,16,1.2573000276461244e-05,1.468279879190959e-05,1.3990197658131365e-06,5.557774784392677e-06,19.625,19.80499839782715,0.1004987508058548,0.5
llama3.2,question_007,8,1,1,8417,0.8791897296905518,0.8219890594482422,0.0313521847128868,0.0911952853202819,29.875,29.01999855041504,0.4502499103546142,1.25
llama3.2,question_007,8,1,2,4320,0.0926659181714057,0.1021715924143791,0.0078750634565949,0.0266996994614601,27.625,26.93249893188477,0.3474999964237213,0.875
llama3.2,question_007,8,1,3,10765,0.0161029230803251,0.043271854519844,0.0139781907200813,0.037724588997662,25.875,25.98999786376953,0.0700000002980232,0.25
llama3.2,question_007,8,1,4,11886,0.0052278535440564,0.0110785197466611,0.0028993624728173,0.0083116255700588,24.75,24.66499900817871,0.0807774737477302,0.25
llama3.2,question_007,8,1,5,1505,0.0031708534806966,0.0171200260519981,0.0071560610085725,0.0193036796990782,24.25,24.94499969482422,0.3742993474006653,1.125
llama3.2,question_007,8,1,6,24564,0.0031708534806966,0.0031608440913259,0.0002166354242945,0.0009117804002016,24.25,23.457500457763672,0.391798734664917,1.0
llama3.2,question_007,8,1,7,5603,0.0001393175625707,0.0002175500703742,3.881773227476515e-05,0.0001440885680494,21.125,20.76499938964844,0.2300000041723251,0.625
llama3.2,question_007,8,1,8,10491,0.0001229473273269,0.0004185637808404,0.0001509518187958,0.0004590324460878,21.0,21.319997787475582,0.1544344574213028,0.5
llama3.2,question_007,8,1,9,15806,0.0001085006297216,0.0002198551374021,5.944272561464459e-05,0.0001717431587167,20.875,20.74250030517578,0.0844467282295227,0.25
llama3.2,question_007,8,1,10,8720,3.5224999010097235e-05,7.277149416040629e-05,1.986197094083764e-05,5.576000694418326e-05,19.75,19.634998321533203,0.0700000002980232,0.25
llama3.2,question_007,8,2,1,902,0.9859310388565063,0.9409838914871216,0.022217908874154,0.0618073344230651,38.25,37.25,0.5,1.25
llama3.2,question_007,8,2,2,279,0.0140635510906577,0.059000514447689,0.0222132131457328,0.0617934074252843,34.0,34.35499954223633,0.1507481187582016,0.5
llama3.2,question_007,8,2,3,1148,2.5252541036024923e-06,9.655104804551227e-06,3.6182289022690384e-06,9.710301355880802e-06,25.375,25.6299991607666,0.1368393152952194,0.375
llama3.2,question_007,8,2,4,3508,1.9666699699882884e-06,3.818325694737723e-06,9.466005508329544e-07,3.137496833005571e-06,25.125,24.794998168945312,0.1996246427297592,0.75
llama3.2,question_007,8,2,5,422,6.384842663464951e-07,1.1355023161740974e-06,2.520618807011488e-07,8.24182677661156e-07,24.0,23.592498779296875,0.2510104477405548,0.875
llama3.2,question_007,8,2,6,420,8.640944315629896e-08,2.442559434712166e-07,7.883583208467827e-08,2.495431559168537e-07,22.0,22.0,0.0559016987681388,0.25
llama3.2,question_007,8,2,7,220,6.729574408836926e-08,1.0499782376882649e-07,2.1755022672209637e-08,9.474454643054743e-08,21.75,21.217498779296875,0.3189925253391266,1.25
llama3.2,question_007,8,2,8,16299,4.6251642515926505e-08,6.391416462747658e-08,9.618875473904609e-09,2.6628015348251214e-08,21.375,20.732500076293945,0.3259696960449219,0.875
llama3.2,question_007,8,2,9,539,3.6020814775383776e-08,3.376972017576918e-07,1.533685605181745e-07,4.381572296097147e-07,21.125,22.125,0.4937104284763336,1.375
llama3.2,question_007,8,2,10,1405,2.1847728959301094e-08,5.3712867043032026e-08,1.5388391005899393e-08,4.239295314789615e-08,20.625,20.51000022888184,0.1113552823662757,0.375
llama3.2,question_008,8,0,1,1271,0.8781970143318176,0.882036566734314,0.0051380367949604,0.0129126906394958,29.25,29.24249839782715,0.0296858549118042,0.125
llama3.2,question_008,8,0,2,10267,0.092561274766922,0.0876910537481308,0.0049541383050382,0.0101381689310073,27.0,26.93249893188477,0.0622996799647808,0.125
llama3.2,question_008,8,0,3,8468,0.0110548688098788,0.01216612290591,0.0006409678026102,0.0016108807176351,24.875,24.957500457763672,0.0592135973274707,0.125
llama3.2,question_008,8,0,4,644,0.0075978925451636,0.0075792782008647,0.0002792309678625,0.0018736873753368,24.5,24.48500061035156,0.0406201891601085,0.125
llama3.2,question_008,8,0,5,2028,0.0031672730110585,0.003121456131339,0.000141156517202,0.0004108715802431,23.625,23.59749984741211,0.0517807863652706,0.125
llama3.2,question_008,8,0,6,4599,0.0027951083611696,0.0028164605610072,0.0001104729526559,0.0006934578996151,23.5,23.49499893188477,0.0244948957115411,0.125
llama3.2,question_008,8,0,7,791,0.0016953190788626,0.0017162400763481,5.136920663062483e-05,0.0002241163747385,23.0,23.0,0.0,0.0
llama3.2,question_008,8,0,8,1687,0.0016953190788626,0.0016509426059201,9.332627087133004e-05,0.0004202289273962,23.0,22.959999084472656,0.0583095178008079,0.125
llama3.2,question_008,8,0,9,74407,0.0006236730259843,0.0006015485269017,3.8157973904162645e-05,0.0001546530402265,22.0,21.950000762939453,0.0612372457981109,0.125
llama3.2,question_008,8,0,10,5451,0.000333828094881,0.0003343608987051,2.2464861103799197e-05,8.046271977946162e-05,21.375,21.362499237060547,0.0625,0.25
llama3.2,question_008,8,1,1,8417,0.660262942314148,0.6611586213111877,0.0049923388287425,0.0214251279830932,27.25,27.25,0.0,0.0
llama3.2,question_008,8,1,2,11886,0.2143559753894806,0.2125802934169769,0.0055040172301232,0.0213694125413894,26.125,26.114999771118164,0.0339116491377353,0.125
llama3.2,question_008,8,1,3,24564,0.042209193110466,0.0430491715669631,0.0018524699844419,0.0055301450192928,24.5,24.517498016357425,0.043373379856348,0.125
llama3.2,question_008,8,1,4,4320,0.0372494831681251,0.0381922125816345,0.0018918071873486,0.0061051025986671,24.375,24.397499084472656,0.0480234324932098,0.125
llama3.2,question_008,8,1,5,9006,0.0256011709570884,0.025635901838541,0.0001935737673193,0.0008307415992021,24.0,24.0,0.0,0.0
llama3.2,question_008,8,1,6,5603,0.0073348581790924,0.0075200786814093,0.0003631960717029,0.0010148547589778,22.75,22.772499084472656,0.0480234324932098,0.125
llama3.2,question_008,8,1,7,1505,0.0064729894511401,0.0054115466773509,0.0003467584610916,0.0008513433858752,22.625,22.4424991607666,0.0622996799647808,0.125
llama3.2,question_008,8,1,8,2686,0.0018545426428318,0.0018915951950475,8.501273259753361e-05,0.0002600939478725,21.375,21.392498016357425,0.043373379856348,0.125
llama3.2,question_008,8,1,9,3619,0.0018545426428318,0.0017610436771064,0.0001091296071535,0.0002766799880191,21.375,21.31999969482422,0.0620483681559562,0.125
llama3.2,question_008,8,1,10,10491,0.0006822480936534,0.0006495258421637,4.101506419829093e-05,0.000100509612821,20.375,20.32250022888184,0.0616948120296001,0.125
llama3.2,question_008,8,2,1,279,0.6399303674697876,0.6576575040817261,0.0106992283836007,0.0457261204719543,28.25,28.277498245239254,0.0517807863652706,0.125
llama3.2,question_008,8,2,2,889,0.161799743771553,0.1476553231477737,0.0076380823738873,0.0310200452804565,26.875,26.78249931335449,0.0548292808234691,0.125
llama3.2,question_008,8,2,3,902,0.1112032234668731,0.1115321516990661,0.0042724953964352,0.0142824277281761,26.5,26.502498626708984,0.0305163878947496,0.25
llama3.2,question_008,8,2,4,3508,0.0595227964222431,0.0556908063590526,0.0028297568205744,0.0110880248248577,25.875,25.80749893188477,0.0622996799647808,0.125
llama3.2,question_008,8,2,5,422,0.013281331397593,0.0131937228143215,0.0006338082603178,0.0020416621118783,24.375,24.36750030517578,0.058148518204689,0.25
llama3.2,question_008,8,2,6,3249,0.0103435106575489,0.0102637941017746,0.0007419934263452,0.0026333853602409,24.125,24.114999771118164,0.0784219354391098,0.25
llama3.2,question_008,8,2,7,994,0.0020367580000311,0.0021123441401869,0.0001255504030268,0.0004991749301552,22.5,22.53499984741211,0.0561248548328876,0.125
llama3.2,question_008,8,2,8,420,0.0005835409974679,0.0005904490826651,3.806124732363969e-05,0.0001638470566831,21.25,21.259998321533203,0.0549999959766864,0.25
llama3.2,question_008,8,2,9,6832,0.0004544621624518,0.0004583625122904,2.3713942937320095e-05,0.0001052588340826,21.0,21.00749969482422,0.0461654663085937,0.25
llama3.2,question_008,8,2,10,1268,0.0004010614647995,0.0004105429397895,2.005963688134216e-05,9.35449788812548e-05,20.875,20.897499084472656,0.0480234324932098,0.125
llama3.2,question_008,8,3,1,15632,0.5451136827468872,0.5454692840576172,0.0115312505513429,0.0332661271095275,21.375,21.352500915527344,0.0480234324932098,0.125
llama3.2,question_008,8,3,2,4495,0.2917783260345459,0.2986566126346588,0.0083127012476325,0.024997055530548,20.75,20.75,0.0,0.0
llama3.2,question_008,8,3,3,26171,0.0651045441627502,0.0603434927761554,0.0029092482291162,0.0075873397290706,19.25,19.149999618530277,0.0499999970197677,0.125
llama3.2,question_008,8,3,4,1620,0.0271396115422248,0.027061678469181,0.0015637750038877,0.0066362004727125,18.375,18.34749984741211,0.0575000010430812,0.25
llama3.2,question_008,8,3,5,1121,0.0145267862826585,0.0150248659774661,0.0006077826255932,0.002112035639584,17.75,17.759998321533203,0.0339116491377353,0.125
llama3.2,question_008,8,3,6,6992,0.0145267862826585,0.0131220547482371,0.0003652345912996,0.0010982938110828,17.75,17.625,0.0,0.0
llama3.2,question_008,8,3,7,2450,0.0099841048941016,0.0091365789994597,0.0003874438116326,0.0012704953551292,17.375,17.26249885559082,0.0374999977648258,0.125
llama3.2,question_008,8,3,8,58423,0.0068619684316217,0.0063120070844888,0.0002919096150435,0.0009010094217956,17.0,16.892499923706055,0.043373379856348,0.125
llama3.2,question_008,8,3,9,4320,0.0047161569818854,0.0043520061299204,0.000263265799731,0.0009530871175229,16.625,16.520000457763672,0.0458257533609867,0.125
llama3.2,question_008,8,3,10,6671,0.0047161569818854,0.0047936788760125,0.0001985151466215,0.0009138276800513,16.625,16.61749839782715,0.0296858549118042,0.125
llama3.2,question_008,8,4,1,315,0.9623882174491882,0.96153724193573,0.0018325713463127,0.0048305392265319,35.0,34.994998931884766,0.0350000001490116,0.25
llama3.2,question_008,8,4,2,11,0.0373158417642116,0.0381727591156959,0.0018283530371263,0.0047595240175724,31.75,31.767498016357425,0.0500624626874923,0.25
llama3.2,question_008,8,4,3,304,0.0002849099400918,0.0002793867315631,1.4065417417441496e-05,6.979529280215502e-05,26.875,26.849998474121094,0.0499999970197677,0.125
llama3.2,question_008,8,4,4,3196,5.218307705945335e-06,5.001184035791084e-06,4.238476378759515e-07,2.061898612737423e-06,22.875,22.825000762939453,0.0707106739282608,0.25
llama3.2,question_008,8,4,5,369,4.605140475177905e-06,4.464759967959253e-06,3.176340044319659e-07,1.8196187738794836e-06,22.75,22.712499618530277,0.0572821944952011,0.125
llama3.2,question_008,8,4,6,323,9.068059512173932e-07,8.242502076427627e-07,6.382246198199938e-08,3.162025450365036e-07,21.125,21.022499084472656,0.0693271234631538,0.25
llama3.2,question_008,8,4,7,279,7.443516381044901e-08,7.954146497013427e-08,5.3530015975411516e-09,2.1033073949183745e-08,18.625,18.685001373291016,0.0624499805271625,0.125
llama3.2,question_008,8,4,8,4184,5.79701620040396e-08,5.888219334337919e-08,3.353715971599058e-09,2.2905620511437522e-08,18.375,18.384998321533203,0.0421307496726512,0.25
llama3.2,question_008,8,4,9,389,3.5160681477464095e-08,3.5596357861322765e-08,1.377289615689392e-09,4.85544759953882e-09,17.875,17.88249969482422,0.0388104394078254,0.25
llama3.2,question_008,8,4,10,1990,3.5160681477464095e-08,3.4255755565482104e-08,2.3726498543652493e-09,1.4046385388155612e-08,17.875,17.842498779296875,0.0548292770981788,0.125
llama3.2,question_008,8,5,1,279,0.8519510626792908,0.8525280356407166,0.0040381872095167,0.0288442969322204,34.75,34.7599983215332,0.0489897951483726,0.25
llama3.2,question_008,8,5,2,420,0.1480468958616256,0.1474700272083282,0.0040381923317909,0.0288443118333816,33.0,33.00499725341797,0.0610327795147895,0.5
llama3.2,question_008,8,5,3,26171,1.4997289099483169e-06,1.3430919807433384e-06,1.127790199006995e-07,5.900967039451643e-07,21.5,21.39499855041504,0.0578791834414005,0.25
llama3.2,question_008,8,5,4,3508,1.3949650679023764e-07,1.3836698542490924e-07,6.7238645762301985e-09,3.4965026429745194e-08,19.125,19.125,0.0499999970197677,0.25
llama3.2,question_008,8,5,5,872,1.086399947780592e-07,1.0110560566545247e-07,7.044452576820959e-09,2.4031045597894263e-08,18.875,18.809999465942383,0.0624499842524528,0.125
llama3.2,question_008,8,5,6,5590,9.587446214709416e-08,8.292341391324953e-08,4.606275805230098e-09,2.1579964482043582e-08,18.75,18.612499237060547,0.0374999977648258,0.125
llama3.2,question_008,8,5,7,62178,9.587446214709416e-08,8.888206792789789e-08,7.298343263073548e-09,3.3226932316665625e-08,18.75,18.68000030517578,0.0620483681559562,0.125
llama3.2,question_008,8,5,8,1521,5.815079973103821e-08,5.738380437492197e-08,2.5947199944198474e-09,1.45755869596087e-08,18.25,18.24499893188477,0.0497493706643581,0.25
llama3.2,question_008,8,5,9,264,3.112587876330508e-08,3.3490088924281736e-08,2.3404083115963203e-09,8.995868938654894e-09,17.625,17.704999923706055,0.0599999986588954,0.125
llama3.2,question_008,8,5,10,60407,2.746849325774292e-08,2.63752824025687e-08,2.154024292266854e-09,1.2247065583892436e-08,17.5,17.46500015258789,0.0614410266280174,0.25
llama3.2,question_008,8,6,1,26171,0.4851104319095611,0.4871522188186645,0.0069181476719677,0.0547293424606323,26.0,25.99499893188477,0.0244948975741863,0.125
llama3.2,question_008,8,6,2,1162,0.3778043687343597,0.3803614675998688,0.0065660513937473,0.052265465259552,25.75,25.74749755859375,0.0175000000745058,0.125
llama3.2,question_008,8,6,3,19831,0.0656525567173957,0.0648270845413208,0.0024465734604746,0.0077118389308452,24.0,23.977500915527344,0.0480234324932098,0.125
llama3.2,question_008,8,6,4,5590,0.0398202873766422,0.0366952456533908,0.0021370882168412,0.0089425891637802,23.5,23.407501220703125,0.0602598525583744,0.25
llama3.2,question_008,8,6,5,7937,0.0114087043330073,0.0114600863307714,0.0003166828828398,0.0020943516865372,22.25,22.24499893188477,0.0244948975741863,0.125
llama3.2,question_008,8,6,6,5226,0.0069197285920381,0.0059601329267024,0.0003339497779961,0.001170284114778,21.75,21.59000015258789,0.0561248585581779,0.125
llama3.2,question_008,8,6,7,6671,0.0069197285920381,0.0070206671953201,0.0002000345120904,0.0009137303568422,21.75,21.755001068115234,0.0244948957115411,0.125
llama3.2,question_008,8,6,8,23703,0.0025456259027123,0.0025692083872854,4.103482206119224e-05,0.0001935616601258,20.75,20.75,0.0,0.0
llama3.2,question_008,8,6,9,26086,0.0022465069778263,0.0023754509165883,0.0001401268382323,0.000332559691742,20.625,20.670000076293945,0.0599999986588954,0.125
llama3.2,question_008,8,6,10,15398,0.0010611747857183,0.0010666482849046,4.8341884394176304e-05,0.000264762493316,19.875,19.86999893188477,0.043011624366045,0.25
llama3.2,question_008,8,7,1,596,0.999700367450714,0.9996864795684814,1.8384980648988854e-05,0.0001001954078674,29.25,29.25749969482422,0.0632949471473693,0.25
llama3.2,question_008,8,7,2,6296,0.0001397997402818,0.0001382862246828,7.851281225157436e-06,3.5032571759074926e-05,20.375,20.3700008392334,0.0556776411831378,0.25
llama3.2,question_008,8,7,3,1355,7.482940418412909e-05,8.536616223864257e-05,7.975453627295792e-06,4.282985901227221e-05,19.75,19.884998321533203,0.0489897951483726,0.25
llama3.2,question_008,8,7,4,323,2.1438983822008595e-05,2.4410197511315342e-05,1.636889464862179e-06,8.6074614955578e-06,18.5,18.63500022888184,0.0549999959766864,0.25
llama3.2,question_008,8,7,5,70507,2.1438983822008595e-05,2.12706745514879e-05,1.3885062344343169e-06,5.3732637752546e-06,18.5,18.497501373291016,0.0175000000745058,0.125
llama3.2,question_008,8,7,6,7937,1.3003400454181246e-05,1.468375285185175e-05,8.15302428236464e-07,3.692663085530512e-06,18.0,18.127498626708984,0.0305163878947496,0.25
llama3.2,question_008,8,7,7,19579,1.147546117863385e-05,1.1883799743372949e-05,8.514888349964167e-07,4.606746188073885e-06,17.875,17.91499900817871,0.0583095178008079,0.125
llama3.2,question_008,8,7,8,26559,5.420623892860021e-06,4.747627372125862e-06,3.324863087073027e-07,1.1991091923846398e-06,17.125,16.997501373291016,0.046703852713108,0.25
llama3.2,question_008,8,7,9,348,3.2877744615689157e-06,3.633700544014573e-06,2.566832790762419e-07,1.3198218766774517e-06,16.625,16.729997634887695,0.045825757086277,0.125
llama3.2,question_008,8,7,10,87229,3.2877744615689157e-06,3.3214651011803653e-06,2.5291407723671e-07,1.3198400665714871e-06,16.625,16.639999389648438,0.0406201891601085,0.125
llama3.2,question_008,8,8,1,7937,0.6973832845687866,0.7067704200744629,0.0135388756170868,0.0521596670150756,27.0,27.062501907348636,0.0625,0.125
llama3.2,question_008,8,8,2,19831,0.2565529644489288,0.245105355978012,0.0118967276066541,0.0462409853935241,26.0,26.002498626708984,0.0394493341445922,0.25
llama3.2,question_008,8,8,3,1162,0.039343673735857,0.0416583269834518,0.002253940096125,0.0083509162068367,24.125,24.229999542236328,0.045825757086277,0.125
