Model,Question,BatchSize,Token_Step,Token_Rank,Token_ID,Prob_B1,Mean_Prob_Runs,Std_Prob_Runs (sigma_j),Range_Prob_Runs (R_j),Logit_B1,Mean_Logit_Runs,Std_Logit_Runs,Range_Logit_Runs
llama3.2,question_007,4,146,4,19813,0.06163794547319412,0.06453660875558853,0.0039029372856020927,0.015616867691278458,24.5,24.50749969482422,0.06805333495140076,0.25
llama3.2,question_007,4,146,5,18065,0.02911570481956005,0.03030090220272541,0.0011892420006915927,0.006405575200915337,23.75,23.752498626708984,0.017500000074505806,0.125
llama3.2,question_007,4,146,6,41095,0.006496591493487358,0.006629791110754013,0.00031326108728535473,0.001284732948988676,22.25,22.232500076293945,0.04337339475750923,0.125
llama3.2,question_007,4,146,7,374,0.001279254793189466,0.0012865484459325671,7.076271140249446e-05,0.00024387193843722343,20.625,20.592498779296875,0.054829247295856476,0.125
llama3.2,question_007,4,146,8,14861,0.00047061152872629464,0.0004689797351602465,3.1879739253781736e-05,9.310839232057333e-05,19.625,19.582500457763672,0.05921349301934242,0.125
llama3.2,question_007,4,146,9,10742,0.00041531320312060416,0.0004381065955385566,2.6774665457196534e-05,8.994666859507561e-05,19.5,19.514999389648438,0.04062024876475334,0.125
llama3.2,question_007,4,146,10,11,0.00019618007354438305,0.00018819347315002233,1.1289576832496095e-05,4.732696106657386e-05,18.75,18.670000076293945,0.065000019967556,0.25
llama3.2,question_007,4,147,1,3674,0.5410335063934326,0.5475693941116333,0.014911241829395294,0.05653756856918335,24.625,24.674999237060547,0.06123727560043335,0.125
llama3.2,question_007,4,147,2,9547,0.2255363166332245,0.2183462530374527,0.009621022269129753,0.041826799511909485,23.75,23.7549991607666,0.024494897574186325,0.125
llama3.2,question_007,4,147,3,38462,0.09401751309633255,0.09306792169809341,0.0034914184361696243,0.01480671763420105,22.875,22.90250015258789,0.05178083851933479,0.125
llama3.2,question_007,4,147,4,279,0.0570245087146759,0.058307867497205734,0.004605175461620092,0.0119149349629879,22.375,22.432498931884766,0.06229965016245842,0.125
llama3.2,question_007,4,147,5,13042,0.034587111324071884,0.03468051925301552,0.001603508135303855,0.007166571915149689,21.875,21.91499900817871,0.05830952897667885,0.125
llama3.2,question_007,4,147,6,59529,0.01851314678788185,0.02035541459918022,0.0007728557684458792,0.002890395000576973,21.25,21.38249969482422,0.029685882851481438,0.125
llama3.2,question_007,4,147,7,63334,0.01441805437207222,0.01399177499115467,0.0005762557266280055,0.002455039881169796,21.0,21.00749969482422,0.02968590334057808,0.125
llama3.2,question_007,4,147,8,13878,0.007717428263276815,0.008137950673699379,0.00043212855234742165,0.0015381458215415478,20.375,20.46500015258789,0.056124791502952576,0.125
llama3.2,question_007,4,147,9,35869,0.0015196518506854773,0.0015374345239251852,0.00010914594895439222,0.0003277293872088194,18.75,18.79749870300293,0.06067328900098801,0.125
llama3.2,question_007,4,147,10,11761,0.0010444403160363436,0.0010036694584414363,4.616683872882277e-05,0.0002525610034354031,18.375,18.372499465942383,0.03051638975739479,0.25
llama3.2,question_008,4,0,1,1271,0.9527221322059631,0.9484862089157104,0.0022712121717631817,0.011297345161437988,30.0,29.97249984741211,0.05178074911236763,0.125
llama3.2,question_008,4,0,2,10267,0.036941047757864,0.04100879654288292,0.0021660849452018738,0.009996060281991959,26.75,26.829999923706055,0.06964194774627686,0.25
llama3.2,question_008,4,0,3,644,0.003436052706092596,0.0035208624321967363,0.00018653707229532301,0.00047483411617577076,24.375,24.375,0.025000102818012238,0.25
llama3.2,question_008,4,0,4,8468,0.0026760005857795477,0.0026673744432628155,0.0001329485821770504,0.0006772016640752554,24.125,24.09749984741211,0.05178072676062584,0.125
llama3.2,question_008,4,0,5,4599,0.0018391864141449332,0.001856976537965238,0.00010548852878855541,0.0004652534844353795,23.75,23.73499870300293,0.04062020778656006,0.125
llama3.2,question_008,4,0,6,791,0.0009844455635175109,0.0009966130601242185,5.933818101766519e-05,0.0002508818870410323,23.125,23.112499237060547,0.045069415122270584,0.25
llama3.2,question_008,4,0,7,2028,0.0009844455635175109,0.0010395135032013059,9.499410953139886e-05,0.0002828157739713788,23.125,23.15250015258789,0.05178079754114151,0.125
llama3.2,question_008,4,0,8,74407,0.00019384882762096822,0.00019766206969507039,1.078553032130003e-05,4.8272835556417704e-05,21.5,21.494998931884766,0.024494903162121773,0.125
llama3.2,question_008,4,0,9,1687,8.080821135081351e-05,8.239706949098036e-05,4.480718416743912e-06,2.016977668972686e-05,20.625,20.619998931884766,0.03500005230307579,0.25
llama3.2,question_008,4,0,10,2746,3.368587567820214e-05,3.375602318556048e-05,1.935798536578659e-06,1.3411594409262761e-05,19.75,19.72749900817871,0.05414099991321564,0.25
llama3.2,question_008,4,1,1,8417,0.7655718326568604,0.7787507176399231,0.010229739360511303,0.03671771287918091,28.625,28.719999313354492,0.05338538810610771,0.125
llama3.2,question_008,4,1,2,11886,0.1507500261068344,0.14209787547588348,0.007675387430936098,0.03087642788887024,27.0,27.017499923706055,0.04337337613105774,0.125
llama3.2,question_008,4,1,3,24564,0.03363687917590141,0.031141020357608795,0.0013588189613074064,0.0038204211741685867,25.5,25.5,0.0,0.0
llama3.2,question_008,4,1,4,4320,0.026196427643299103,0.02734209969639778,0.0011301273480057716,0.003407716751098633,25.25,25.369998931884766,0.024494897574186325,0.125
llama3.2,question_008,4,1,5,9006,0.0180045235902071,0.015100941061973572,0.0010168107692152262,0.0037971660494804382,24.875,24.774999618530273,0.04999997466802597,0.125
llama3.2,question_008,4,1,6,5603,0.0040173521265387535,0.003740654094144702,0.00022363843163475394,0.0009897504933178425,23.375,23.3799991607666,0.024494897574186325,0.125
llama3.2,question_008,4,1,7,1505,0.000543689529877156,0.0005720058106817305,2.995841350639239e-05,0.0001497227349318564,21.375,21.502498626708984,0.017500000074505806,0.125
llama3.2,question_008,4,1,8,3619,0.000543689529877156,0.0005522444262169302,2.5926117814378813e-05,0.00013426868827082217,21.375,21.467498779296875,0.054829295724630356,0.125
llama3.2,question_008,4,1,9,2686,0.000256820727372542,0.00023982994025573134,1.5803409041836858e-05,8.883851114660501e-05,20.625,20.63249969482422,0.038810502737760544,0.25
llama3.2,question_008,4,1,10,10491,0.00012131352559663355,0.00011292096314718947,5.9879489526792895e-06,2.920139377238229e-05,19.875,19.8799991607666,0.024494897574186325,0.125
llama3.2,question_008,4,2,1,279,0.6771054267883301,0.6801496744155884,0.011100624687969685,0.040714919567108154,29.0,29.037498474121094,0.05728214979171753,0.125
llama3.2,question_008,4,2,2,889,0.15108264982700348,0.1481209099292755,0.006052601616829634,0.030985817313194275,27.5,27.51249885559082,0.037499990314245224,0.125
llama3.2,question_008,4,2,3,902,0.11766327172517776,0.11420951783657074,0.00465425057336688,0.01443876326084137,27.25,27.252498626708984,0.017500000074505806,0.125
llama3.2,question_008,4,2,4,3508,0.03819967806339264,0.04191167280077934,0.0017389151034876704,0.004275929182767868,26.125,26.25,0.0,0.0
llama3.2,question_008,4,2,5,422,0.007521962746977806,0.007301412057131529,0.0003033351677004248,0.0010256385430693626,24.5,24.502498626708984,0.017500000074505806,0.125
llama3.2,question_008,4,2,6,3249,0.005858109798282385,0.0057867406867444515,0.0002410454471828416,0.0012188572436571121,24.25,24.26999855041504,0.04582572728395462,0.125
llama3.2,question_008,4,2,7,994,0.001678376691415906,0.001629818812943995,8.067927410593256e-05,0.0003834975650534034,23.0,23.002498626708984,0.04670390486717224,0.25
llama3.2,question_008,4,2,8,6832,0.00033049198100343347,0.0003248340799473226,1.356635220872704e-05,7.543654646724463e-05,21.375,21.389999389648438,0.04062015935778618,0.125
llama3.2,question_008,4,2,9,1268,0.00020045350538566709,0.00020144031441304833,6.745501650584629e-06,4.6361295972019434e-05,20.875,20.912500381469727,0.05728217959403992,0.125
llama3.2,question_008,4,2,10,420,0.00010729502537287772,0.00010295170795870945,6.022552952344995e-06,2.1878353436477482e-05,20.25,20.239999771118164,0.033911678940057755,0.125
llama3.2,question_008,4,3,1,15632,0.6924475431442261,0.6893051862716675,0.010514757595956326,0.0720263123512268,22.25,22.25749969482422,0.03881043568253517,0.25
llama3.2,question_008,4,3,2,4495,0.2248048037290573,0.22507135570049286,0.009530611336231232,0.06492678821086884,21.125,21.13749885559082,0.03749997541308403,0.125
llama3.2,question_008,4,3,3,26171,0.03906521946191788,0.04220933839678764,0.0026552733033895493,0.008329790085554123,19.375,19.462499618530273,0.062499940395355225,0.25
llama3.2,question_008,4,3,4,1620,0.012682619504630566,0.011438616551458836,0.0006258428911678493,0.0032325154170393944,18.25,18.157499313354492,0.05482926592230797,0.125
llama3.2,question_008,4,3,5,1121,0.006788517348468304,0.006581679452210665,0.00031632164609618485,0.001294135581701994,17.625,17.604999542236328,0.04582573473453522,0.125
llama3.2,question_008,4,3,6,58423,0.004665674641728401,0.005152554251253605,0.00026879619690589607,0.00149907311424613,17.25,17.35999870300293,0.04769701138138771,0.25
llama3.2,question_008,4,3,7,6992,0.004665674641728401,0.004756253212690353,0.00025762265431694686,0.0013218726962804794,17.25,17.279998779296875,0.05338537320494652,0.125
llama3.2,question_008,4,3,8,2450,0.004117443226277828,0.004546748474240303,0.0002253253333037719,0.0010274976957589388,17.125,17.23499870300293,0.040620189160108566,0.125
llama3.2,question_008,4,3,9,32939,0.002497355919331312,0.0027374655473977327,0.000143990691867657,0.0005478528328239918,16.625,16.72749900817871,0.04802341386675835,0.125
llama3.2,question_008,4,3,10,4320,0.001716405968181789,0.0016739629209041595,0.000107139116153121,0.0006794030778110027,16.25,16.23499870300293,0.053851645439863205,0.25
llama3.2,question_008,4,4,1,315,0.9963929057121277,0.9965986609458923,0.0003240492951590568,0.0009017586708068848,37.5,37.65999984741211,0.11999998986721039,0.25
llama3.2,question_008,4,4,2,11,0.0035935540217906237,0.0033908928744494915,0.0003226465778425336,0.0008974396623671055,31.875,31.97249984741211,0.05178083851933479,0.125
llama3.2,question_008,4,4,3,304,1.2960379535797983e-05,1.0050151104223914e-05,1.5010461993369972e-06,4.049049493914936e-06,26.25,26.14499855041504,0.0458257682621479,0.125
llama3.2,question_008,4,4,4,3196,3.9136952523222135e-07,3.0992515576144797e-07,5.336245578746457e-08,1.222712739945564e-07,22.75,22.662500381469727,0.05728215351700783,0.125
llama3.2,question_008,4,4,5,369,1.6314709228026913e-07,1.5288672727820085e-07,1.545755878851196e-08,5.775703471044835e-08,21.875,21.96500015258789,0.061441127210855484,0.25
llama3.2,question_008,4,4,6,279,2.207955951405438e-08,1.8957035052835636e-08,2.338830906722933e-09,4.876699932765405e-09,19.875,19.875,0.0,0.0
llama3.2,question_008,4,4,7,323,9.204129902684599e-09,8.695917763645866e-09,9.347239648960226e-10,3.25842863801995e-09,19.0,19.09749984741211,0.05178074911236763,0.125
llama3.2,question_008,4,4,8,389,8.12261546911941e-09,6.840300770249996e-09,7.370896115688197e-10,1.794037363112011e-09,18.875,18.857500076293945,0.0433734655380249,0.125
llama3.2,question_008,4,4,9,477,3.386010138939355e-09,3.094050571306184e-09,2.025981882258776e-10,7.478659913573438e-10,18.0,18.0674991607666,0.07586998492479324,0.25
llama3.2,question_008,4,4,10,1990,2.3271684579384555e-09,2.0290369384667883e-09,2.9961616521134715e-10,8.238599802368185e-10,17.625,17.63749885559082,0.03750000149011612,0.125
llama3.2,question_008,4,5,1,279,0.924141526222229,0.9218025207519531,0.006333918776363134,0.01949131488800049,36.75,36.724998474121094,0.07500007003545761,0.25
llama3.2,question_008,4,5,2,420,0.07585815340280533,0.07819710671901703,0.006333915051072836,0.0194912850856781,34.25,34.255001068115234,0.03500000014901161,0.25
llama3.2,question_008,4,5,3,26171,1.7146443553883728e-07,1.792286354884709e-07,1.789635817317503e-08,7.63693464023163e-08,21.25,21.267499923706055,0.04337337985634804,0.125
llama3.2,question_008,4,5,4,3508,4.912537932000305e-08,4.5269707982242835e-08,3.857618668945406e-09,1.2313350339354656e-08,20.0,19.892499923706055,0.050062406808137894,0.25
llama3.2,question_008,4,5,5,5590,1.2420840356242024e-08,1.2515418035263792e-08,9.435126013812578e-10,4.650945406581286e-09,18.625,18.607500076293945,0.04337337613105774,0.125
llama3.2,question_008,4,5,6,264,9.673360779061113e-09,9.604780082383968e-09,7.540846835851767e-10,3.6221585730800143e-09,18.375,18.342498779296875,0.05482926592230797,0.125
llama3.2,question_008,4,5,7,872,9.673360779061113e-09,9.872364259422284e-09,7.941559632129724e-10,3.6221585730800143e-09,18.375,18.369998931884766,0.024494903162121773,0.125
llama3.2,question_008,4,5,8,62178,7.533619950095272e-09,7.877113183951678e-09,8.077553625973621e-10,4.081768256725127e-09,18.125,18.142499923706055,0.050062473863363266,0.25
llama3.2,question_008,4,5,9,1521,5.867189845076837e-09,5.915408163303937e-09,4.950220788835225e-10,2.196950177335566e-09,17.875,17.857500076293945,0.043373361229896545,0.125
llama3.2,question_008,4,5,10,1820,2.445808666706739e-09,2.540048393839811e-09,2.0130563882503338e-10,6.284350817509221e-10,17.0,17.01249885559082,0.03750002756714821,0.125
llama3.2,question_008,4,6,1,26171,0.681303858757019,0.6788955330848694,0.008041833527386189,0.029704153537750244,27.5,27.48499870300293,0.04062018170952797,0.125
llama3.2,question_008,4,6,2,1162,0.22118696570396423,0.22323577105998993,0.005892584566026926,0.020289257168769836,26.375,26.372499465942383,0.017500000074505806,0.125
llama3.2,question_008,4,6,3,19831,0.06337112933397293,0.06395812332630157,0.0016882516210898757,0.0058129653334617615,25.125,25.122499465942383,0.017500000074505806,0.125
llama3.2,question_008,4,6,4,5590,0.02057359367609024,0.02041628398001194,0.0008697489975020289,0.004199283197522163,24.0,23.979999542236328,0.04582574591040611,0.125
llama3.2,question_008,4,6,5,7937,0.006679268088191748,0.006691204383969307,0.00018863094737753272,0.0013832631520926952,22.875,22.864999771118164,0.03391163423657417,0.125
llama3.2,question_008,4,6,6,5226,0.0027843331918120384,0.002755987225100398,0.0001134533085860312,0.0005773815792053938,22.0,21.97749900817871,0.04802338033914566,0.125
llama3.2,question_008,4,6,7,23703,0.0014903461560606956,0.0014640366425737739,5.7043875131057575e-05,0.00017855828627943993,21.375,21.344999313354492,0.05338534340262413,0.125
llama3.2,question_008,4,6,8,6671,0.0011606827611103654,0.0011349659180268645,5.467439041240141e-05,0.0002372970338910818,21.125,21.09000015258789,0.05612483248114586,0.125
llama3.2,question_008,4,6,9,26086,0.0010242988355457783,0.0010365140624344349,3.250486042816192e-05,0.00013622012920677662,21.0,21.0,0.0,0.0
llama3.2,question_008,4,6,10,15398,0.0001570813183207065,0.00014292914420366287,8.625966984254774e-06,3.28416790580377e-05,19.125,19.017499923706055,0.04337337613105774,0.125
llama3.2,question_008,4,7,1,596,0.999948263168335,0.9999565482139587,2.93152584163181e-06,1.2636184692382812e-05,30.75,30.94499969482422,0.07968691736459732,0.25
llama3.2,question_008,4,7,2,6296,2.42995738517493e-05,1.9751143554458395e-05,1.5231973975460278e-06,5.374906322686002e-06,20.125,20.10999870300293,0.04062019661068916,0.125
llama3.2,question_008,4,7,3,1355,1.1478306078060996e-05,1.030143175739795e-05,6.410703576875676e-07,4.067221198056359e-06,19.375,19.459999084472656,0.06344285607337952,0.25
llama3.2,question_008,4,7,4,70507,3.726460363395745e-06,3.0123296710371505e-06,2.0641192577386391e-07,1.165277126347064e-06,18.25,18.229999542236328,0.04582560807466507,0.125
llama3.2,question_008,4,7,5,323,3.726460363395745e-06,3.096045702477568e-06,3.131862627014925e-07,1.320433057117043e-06,18.25,18.2549991607666,0.03500000014901161,0.25
llama3.2,question_008,4,7,6,753,2.9021705358900363e-06,2.483822299836902e-06,2.9861945449738414e-07,1.0283818028256064e-06,18.0,18.032499313354492,0.0602598711848259,0.25
llama3.2,question_008,4,7,7,7937,2.260212568216957e-06,2.021829459408764e-06,9.393115618649972e-08,4.999515113013331e-07,17.75,17.832500457763672,0.06427480280399323,0.25
llama3.2,question_008,4,7,8,19579,1.0676487818273017e-06,8.78875994203554e-07,6.912317473961593e-08,2.361554152230383e-07,17.0,16.997499465942383,0.017500000074505806,0.125
llama3.2,question_008,4,7,9,348,5.714712187909754e-07,4.7244458301065606e-07,4.870843284265902e-08,2.0249572685315798e-07,16.375,16.375,0.0353553369641304,0.25
llama3.2,question_008,4,7,10,26559,5.043215764999331e-07,4.622527569608792e-07,3.5999089931237904e-08,1.7870661395136267e-07,16.25,16.354999542236328,0.057879235595464706,0.375
llama3.2,question_008,4,8,1,7937,0.7223924994468689,0.7441309690475464,0.007254000753164291,0.024358272552490234,28.625,28.72749900817871,0.048023391515016556,0.125
llama3.2,question_008,4,8,2,19831,0.2657533884048462,0.2447066754102707,0.007017187308520079,0.02367134392261505,27.625,27.614999771118164,0.03391168639063835,0.125
llama3.2,question_008,4,8,3,1162,0.010304375551640987,0.009713304229080677,0.0005093541694805026,0.0012399861589074135,24.375,24.38749885559082,0.045069389045238495,0.25
llama3.2,question_008,4,8,4,3802,0.0012306822463870049,0.0011451621539890766,4.9149988626595587e-05,0.0001506974222138524,22.25,22.25,0.0,0.0
llama3.2,question_008,4,8,5,5590,0.00011447126598795876,0.0001062473893398419,4.4836619963462e-06,1.7157872207462788e-05,19.875,19.872499465942383,0.03944939747452736,0.25
llama3.2,question_008,4,8,6,5226,7.867487875046209e-05,8.008749136934057e-05,2.8986305551370606e-06,9.645547834224999e-06,19.5,19.59000015258789,0.05612477287650108,0.125
llama3.2,question_008,4,8,7,1957,3.279656812082976e-05,2.9916436687926762e-05,1.3287780120663228e-06,7.526210538344458e-06,18.625,18.604999542236328,0.04582575708627701,0.125
llama3.2,question_008,4,8,8,34872,1.5492001693928614e-05,1.415587030351162e-05,2.935824170435808e-07,1.820429133658763e-06,17.875,17.857500076293945,0.04337335750460625,0.125
llama3.2,question_008,4,8,9,4879,1.367164350085659e-05,1.2721602615783922e-05,5.460062766360352e-07,1.674095074122306e-06,17.75,17.75,0.0,0.0
llama3.2,question_008,4,8,10,323,1.2065183000231627e-05,1.2185652849439066e-05,8.883640134627058e-07,4.42908003606135e-06,17.625,17.704999923706055,0.07399318367242813,0.25
llama3.2,question_008,4,9,1,11,0.9831830263137817,0.9869849681854248,0.0012508421204984188,0.004545450210571289,34.75,34.96500015258789,0.08674657344818115,0.25
llama3.2,question_008,4,9,2,2403,0.009638787247240543,0.007161287125200033,0.0008665432687848806,0.0029986663721501827,30.125,30.032499313354492,0.060259800404310226,0.25
llama3.2,question_008,4,9,3,323,0.006624635308980942,0.005367184989154339,0.0004504092794377357,0.001465397421270609,29.75,29.747499465942383,0.04670393839478493,0.375
llama3.2,question_008,4,9,4,369,0.0005437831277959049,0.00047853688010945916,3.886766717187129e-05,0.00024169054813683033,27.25,27.329999923706055,0.08573213964700699,0.375
llama3.2,question_008,4,9,5,304,8.789435923972633e-06,7.164596809161594e-06,6.929786877662991e-07,2.748897259152727e-06,23.125,23.127498626708984,0.030516449362039566,0.25
llama3.2,question_008,4,9,6,3196,4.3760022094829765e-07,3.5156801914126845e-07,2.4902201190002415e-08,9.639106224312854e-08,20.125,20.114999771118164,0.03391166031360626,0.125
llama3.2,question_008,4,9,7,389,2.0670772471476084e-07,1.68874493056137e-07,1.5902474004292344e-08,4.568011036099051e-08,19.375,19.3799991607666,0.024494897574186325,0.125
llama3.2,question_008,4,9,8,9002,8.616860469601306e-08,7.062727291895499e-08,7.339139518336424e-09,3.053749253467686e-08,18.5,18.50749969482422,0.02968585304915905,0.125
llama3.2,question_008,4,9,9,311,8.616860469601306e-08,7.010787328454171e-08,7.339161722796916e-09,3.836110451516106e-08,18.5,18.5,0.04330126941204071,0.25
llama3.2,question_008,4,9,10,7946,6.71081750169833e-08,4.919210994103196e-08,5.517319934256193e-09,2.0926854915614967e-08,18.25,18.145000457763672,0.0458257682621479,0.125
llama3.2,question_008,4,10,1,584,0.6222789287567139,0.6268133521080017,0.015378572046756744,0.05673623085021973,33.25,33.23999786376953,0.048989877104759216,0.25
llama3.2,question_008,4,10,2,1095,0.3774312436580658,0.3728940486907959,0.01538524217903614,0.05672347545623779,32.75,32.71999740600586,0.08124041557312012,0.25
llama3.2,question_008,4,10,3,433,0.00026804200024344027,0.00027231525746174157,1.469743438065052e-05,0.00010759105498436838,25.5,25.497499465942383,0.03051638975739479,0.25
llama3.2,question_008,4,10,4,279,9.171892088488676e-06,8.872714715835173e-06,6.03043361024902e-07,3.2496136554982513e-06,22.125,22.072500228881836,0.06656766682863235,0.25
llama3.2,question_008,4,10,5,220,6.303743248281535e-06,5.138943379279226e-06,1.1173721077284426e-06,3.7613403947034385e-06,21.75,21.50749969482422,0.1721372902393341,0.5
llama3.2,question_008,4,10,6,358,2.977677922899602e-06,2.863090912796906e-06,4.0474290585734707e-07,1.5439052276633447e-06,21.0,20.934999465942383,0.11247216165065765,0.5
llama3.2,question_008,4,10,7,2980,1.5938360320433276e-06,1.6837502698763274e-06,1.320485552014361e-07,4.5260537717695115e-07,20.375,20.40999984741211,0.05612483248114586,0.125
llama3.2,question_008,4,10,8,15714,5.863395244887215e-07,6.004537453918601e-07,3.815599214362919e-08,1.8826614223144134e-07,19.375,19.3799991607666,0.035000067204236984,0.25
llama3.2,question_008,4,10,9,24564,4.0298488102052943e-07,4.1948695184146345e-07,3.563041417464774e-08,1.8334546325604606e-07,19.0,19.020000457763672,0.045825690031051636,0.125
llama3.2,question_008,4,10,10,323,2.157022578330725e-07,2.1858802767837915e-07,1.1703604307911064e-08,8.65934595140061e-08,18.375,18.369998931884766,0.03500000759959221,0.25
llama3.2,question_008,4,11,1,1205,0.952023446559906,0.9517962336540222,0.0017888202564790845,0.01278841495513916,36.25,36.244998931884766,0.03500013425946236,0.25
llama3.2,question_008,4,11,2,2011,0.04739845544099808,0.04765279218554497,0.001770439324900508,0.012648619711399078,33.25,33.25,0.0,0.0
llama3.2,question_008,4,11,3,3358,0.0002487242454662919,0.00022652134066447616,1.3787675925414078e-05,5.856892676092684e-05,28.0,27.899999618530273,0.049999967217445374,0.125
llama3.2,question_008,4,11,4,1288,0.00019370665540918708,0.00019835687999147922,1.1177038686582819e-05,5.16872969456017e-05,27.75,27.767499923706055,0.04337339475750923,0.125
llama3.2,question_008,4,11,5,649,0.00011748902761610225,0.000107001127616968,6.51325126455049e-06,2.7667490940075368e-05,27.25,27.149999618530273,0.04999995604157448,0.125
llama3.2,question_008,4,11,6,1176,1.0928181836789008e-05,1.2337168300291523e-05,6.945068662389531e-07,4.7595940486644395e-06,24.875,24.989999771118164,0.042130809277296066,0.25
llama3.2,question_008,4,11,7,690,5.849434273841325e-06,5.3272719924279954e-06,3.2426808616037306e-07,1.3774788385489956e-06,24.25,24.149999618530273,0.049999967217445374,0.125
llama3.2,question_008,4,11,8,3966,6.165258810142404e-07,6.035097612766549e-07,3.139954785069676e-08,1.4519230262521887e-07,22.0,21.97249984741211,0.05178074911236763,0.125
llama3.2,question_008,4,11,9,617,6.165258810142404e-07,6.140384698483103e-07,3.0900736192052136e-08,2.3695912432231125e-07,22.0,21.989999771118164,0.033911678940057755,0.125
llama3.2,question_008,4,11,10,17483,5.73458400765503e-08,5.841711470111477e-08,3.0606073231354003e-09,1.5303147193890254e-08,19.625,19.63749885559082,0.03750000149011612,0.125
llama3.2,question_008,4,12,1,311,1.0,1.0,0.0,0.0,43.0,42.96500015258789,0.08674692362546921,0.25
llama3.2,question_008,4,12,2,3619,8.592166977905435e-10,8.241554660948225e-10,1.1360683921379788e-10,3.45000028545428e-10,22.125,22.03999900817871,0.05830959975719452,0.125
llama3.2,question_008,4,12,3,2980,6.691586174056852e-10,7.604229468327617e-10,5.844862094317449e-11,3.044614560465675e-10,21.875,21.96500015258789,0.05612482130527496,0.125
llama3.2,question_008,4,12,4,24564,2.789468100949932e-10,2.6099647443267315e-10,3.027351633266839e-11,1.4093080868970986e-10,21.0,20.892499923706055,0.050062425434589386,0.25
llama3.2,question_008,4,12,5,998,1.0261879540562902e-10,1.0387671278699884e-10,7.031542882673936e-12,4.1204366307834306e-11,20.0,19.975000381469727,0.04999997094273567,0.125
llama3.2,question_008,4,12,6,8830,1.783247334519178e-11,1.6650018169750425e-11,2.025944299474669e-12,7.160246354165345e-12,18.25,18.139999389648438,0.040620215237140656,0.125
llama3.2,question_008,4,12,7,21635,5.1090889331695255e-12,5.266270492604308e-12,5.762190312570692e-13,2.9249250591001363e-12,17.0,16.989999771118164,0.04213077202439308,0.25
llama3.2,question_008,4,12,8,13126,3.978962558742749e-12,4.127829588557175e-12,4.012686450477476e-13,1.5976668772677005e-12,16.75,16.747499465942383,0.017500000074505806,0.125
llama3.2,question_008,4,12,9,220,3.098819161342914e-12,2.7418132868273215e-12,5.086852163452282e-13,1.5655998632929657e-12,16.5,16.327499389648438,0.1114954873919487,0.375
llama3.2,question_008,4,12,10,15806,2.734698101650168e-12,2.544795754330642e-12,2.8076591615869284e-13,1.3816367754743153e-12,16.375,16.26249885559082,0.05153883993625641,0.25
llama3.2,question_008,4,13,1,3619,0.5594374537467957,0.5587109923362732,0.0034794164821505547,0.022473454475402832,29.125,29.125,0.0,0.0
llama3.2,question_008,4,13,2,24564,0.2994453012943268,0.2998232841491699,0.003907719627022743,0.03176373243331909,28.5,28.502498626708984,0.01750006712973118,0.125
llama3.2,question_008,4,13,3,2980,0.12482737004756927,0.1253192275762558,0.0028996209148317575,0.019095413386821747,27.625,27.6299991607666,0.024494964629411697,0.125
llama3.2,question_008,4,13,4,21635,0.01490850280970335,0.01474874746054411,0.0004714492824859917,0.001729392446577549,25.5,25.489999771118164,0.03391164168715477,0.125
llama3.2,question_008,4,13,5,1427,0.00035061436938121915,0.0003419448621571064,1.685815914242994e-05,5.30682154931128e-05,21.75,21.725000381469727,0.049999963492155075,0.125
llama3.2,question_008,4,13,6,1464,0.00016561851953156292,0.00017884050612337887,1.3668087376572657e-05,4.1520645027048886e-05,21.0,21.07499885559082,0.07905695587396622,0.25
llama3.2,question_008,4,13,7,8720,0.00016561851953156292,0.0001650135382078588,2.8472945814428385e-06,1.9494968000799417e-05,21.0,20.997499465942383,0.017500000074505806,0.125
llama3.2,question_008,4,13,8,15806,0.00016561851953156292,0.00016935024177655578,8.156243893608917e-06,2.5096815079450607e-05,21.0,21.022499084472656,0.048023391515016556,0.125
llama3.2,question_008,4,13,9,3881,0.00014615780673921108,0.00014116357488092035,7.718720553384628e-06,1.9545419490896165e-05,20.875,20.84000015258789,0.05612483248114586,0.125
llama3.2,question_008,4,13,10,5357,0.0001289838255615905,0.00012579452595673501,6.2022772908676416e-06,1.9529783457983285e-05,20.75,20.725000381469727,0.049999963492155075,0.125
llama3.2,question_008,4,14,1,279,0.9989373087882996,0.9989408850669861,6.644650420639664e-05,0.00019288063049316406,27.0,27.024999618530273,0.05000000447034836,0.125
llama3.2,question_008,4,14,2,889,0.0003351061313878745,0.00035430342541076243,3.638784255599603e-05,0.00011870486196130514,19.0,19.07499885559082,0.07499990612268448,0.25
llama3.2,question_008,4,14,3,1268,0.00026098088710568845,0.00025484792422503233,1.2253352906554937e-05,3.068956721108407e-05,18.75,18.75,0.025000063702464104,0.25
llama3.2,question_008,4,14,4,1148,0.00020325214427430183,0.00019752036314457655,1.0188591659243684e-05,2.3886474082246423e-05,18.5,18.494998931884766,0.024494897574186325,0.125
llama3.2,question_008,4,14,5,994,0.0001232786598848179,0.00010786868369905278,5.671133749274304e-06,3.854685201076791e-05,18.0,17.889999389648438,0.05385162681341171,0.375
llama3.2,question_008,4,14,6,5226,5.1390190492384136e-05,5.531841816264205e-05,4.555774921755074e-06,1.2878557754447684e-05,17.125,17.219999313354492,0.05338538810610771,0.125
llama3.2,question_008,4,14,7,902,2.7507188860909082e-05,2.5765466489247046e-05,2.3901445729279658e-06,6.081556421122514e-06,16.5,16.454999923706055,0.059999920427799225,0.125
